,Title,Content_,Date,QA1,QA2,QA3
3240,                 واکنش تهران به تحریم‌ تعدادی از رسانه‌ها توسط کانادا: نقض حقوق ملت ایران در رساندن صدای خود به جهانیان است             ,"آنگاه که شعار رنگ می بازد و منطق ضعیف می شود، چاره ای جز توسل به زور و تحریم باقی نمی ماند. ""تحریم؛ زبان بین المللی آمریکا و متحدانش"" شده است!»",۲۹-۰۷-۱۴۰۱,,,
3241,                 سفارت فرانسه: رفع مشکل صدور ویزا در ایران             ,این درحالی بود که مرکز رسیدگی به درخواست ویزای فرانسه در تهران (VFS Global) در تاریخ ۲۹ سپتامبر ۲۰۲۲ برابر با هفتم مهرماه ۱۴۰۱ با انتشار اطلاعیه کوتاهی در وب‌سایت خود، ‌اعلام کرده بود: «با توجه به شرایط موجود در ایران، اینترنت با اختلال مواجه شده است و در نتیجه مرکز درخواست ویزای فرانسه در تهران امکان رسیدگی به درخواست ویزا را ندارد. این وضعیت خارج از کنترل VFS و سفارت فرانسه است.»,۲۹-۰۷-۱۴۰۱,,,
3242,                 تاثیر آلودگی هوا در کاهش جذب ویتامین D             ,بنابر اعلام روابط عمومی دانشگاه علوم پزشکی تهران، دکتر فهیم فر، افزود: پوکی استخوان فقط در سالمندی ایجاد نمی‌شود بنابراین زیر بنای پوکی استخوان را از دوره‌ کودکی، نوجوانی و جوانی برای خودمان می‌گذاریم و اگر در سن کودکی تغذیه مناسب و کلسیم و فعالیت کافی نداشته باشیم و به تراکم استخوانی مناسب که در سن ۳۰ سالگی اتفاق می‌افتد نرسیم، در نتیجه بیماری پوکی استخوان زودتر رخ می‌دهد. ,۲۹-۰۷-۱۴۰۱,,,
3243,                 علیرضا فغانی داور دربی استرالیا شد             ,فغانی فردا به همراه دو کمک خود دیدار حساس ملبورن سیتی و ملبورن ویکتوری در لیگ استرالیا را قضاوت خواهد کرد.,۲۹-۰۷-۱۴۰۱,,,
3244,                 انتقاد علم الهدی به دیدار وزیر ورزش با الناز رکابی: این خانم در دیدار با وزیر باز هم بدون حجاب بود             ,علم‌الهدی اضافه کرد: مدام منتظر مسئولان باشیم که قانونی برای ساماندهی به فضای مجازی به مجلس برود، اما دو نماینده بی‌تقوا مانع از تصویب آن شوند و جریانی علیه دولت به راه بیندازند و القا کنند که نظام به دنبال نقض آزادی است. این نابسامانی‌ها با بصیرت حل‌وفصل می‌شود و انشالله به همت شما عزیزان و اجرای جهاد تبیین، در آینده نزدیک شاهد این خواهیم بود که دشمن استکباری ما در این فضا هم شکست‌خورده و رسوا شود.,۲۹-۰۷-۱۴۰۱,,,
3245,                 انگلیس به اعضای تیم ملی تکواندو ویزا نداد             ,با توجه به برگزاری بیست و پنجمین دوره رقابتهای قهرمانی جهان (۲۲-۲۸ آبان ماه) در مکزیک، اعضای تیم ملی تلاش خواهند کرد تا با قدرت و آمادگی مناسب در این رقابتها حضور بهم رسانند.,۲۹-۰۷-۱۴۰۱,,,
3246,                 ابلاغ تعرفه دندانپزشکی برای اولین بار در کشور             ,وی ادامه داد: افزایش پوشش بیمه پایه خدمات دندانپزشکی، بروز رسانی و تعرفه گذاری خدمات جدید، تعرفه گذاری خدمات لابراتوار دندانپزشکی، تبدیل وضعیت دانشگاه‌های دندانپزشکی از آموزشی به آموزشی، درمانی، ایجاد حداقل یک مرکز دندانپزشکی تحت بیهوشی در کلیه دانشگاه‌ها، توسعه بخش دندانپزشکی در بیمارستان‌های دانشگاه‌های علوم پزشکی، توسعه ارائه خدمات دندانپزشکی به بیماران خاص و صعب العلاج، استقرار سامانه خدمات الکترونیک خدمات دندانپزشکی بر پایه زیرساخت سپاس DIS، تدوین مدل یکپارچه و بهینه توزیع نظام مند نیروهای طرحی و تخصصی دندانپزشکی بر اساس نیازسنجی، عملکرد و برنامه‌های توسعه‌ای دانشگاه‌های علوم پزشکی، برنامه‌های عملیاتی اداره دندانپزشکی معاونت درمان هستند.,۲۹-۰۷-۱۴۰۱,,,
3247,                 تولید اولین مینی ون اینرودزمسافربر دربهمن موتور             ,گفتنی است در حال حاضر در خط تولید بهمن موتور محصولات دیگنیتی، فیدلیتی، ریسپکت و اینرودز در حال تولید است و با همت دوهزار پرسنل این شرکت تا پایان سال افزایش تولید دوبرابری در بهمن موتور محقق می شود.,۲۹-۰۷-۱۴۰۱,,,
3248,                 آنفلوآنزا؛ از علائم تا بهترین درمان‌های خانگی             ,نتایج در مراحل مختلف عفونت برجسته بود و نشان می داد که نوشیدن دمنوش بادرنجبویه ممکن است به جلوگیری از آنفلوآنزا یا توقف آن در زمان ابتلا کمک کند.,۲۹-۰۷-۱۴۰۱,,,
3249,                 امام جمعه کرج: اروپاییان در اغتشاشات ایران نقش داشتند             ,امام جمعه کرج گفت: به همه کسانی که در این روزها ساکت هستند اما زمانی در تمام تریبون‌های دراختیار صحبت می کردند باید گفت که مردم خوب رصد می‌کنند و آن موقعی که انتخابات می‌شود مردم اظهار نظر در این روزها را یک شاخص درنظر می‌گیرند؛ مردم این سکوت را یک امتیاز منفی برای آنان درنظر می‌گیرند.,۲۹-۰۷-۱۴۰۱,,,
3250,                 بارش باران در راه ارتفاعات تهران             ,آسمان تهران فردا (۳۰ مهرماه) کمی ابری و در بعدازظهر افزایش ابر، گاهی وزش باد شدید و گردوخاک با حداقل دمای ۱۶ و حداکثر دمای ۲۶ درجه سانتیگراد و طی یکشنبه (۱ آبان‌ماه) کمی ابری تا نیمه ابری و گاهی وزش باد شدید با حداقل دمای ۱۵ و حداکثر دمای ۲۳ درجه سانتیگراد پیش‌بینی می‌شود.,۲۹-۰۷-۱۴۰۱,,,
3251,                 سپاه: با درآوردن چهار تا روسری خدشه‌ای به انقلاب وارد نمی‌شود             ,وی با تاکید بر اینکه اگر بسیج و پاسداران و مرزبانان نباشند، همین آرامش وجود نداشت، گفت: در عراق دیدید که‌ چگونه زنان مسیحی و ایزدی در عراق را به فروش بردند؟ اگر این امنیت برای ایران نبود شما (خطاب به آنهایی که روسری از سر برداشتند) را هم به فروش می‌گذارند و عین خیالشان هم نیست که شما اهل کجایید و چه کسی هستید.,۲۹-۰۷-۱۴۰۱,,,
3252,                 افتتاح سرکنسولگری ایران در شهر قاپان ارمنستان             ,مرتضی عابدین ورامین نخستین سرکنسول جمهوری اسلامی ایران ابتدای مهرماه در حضور عباس بدخشان ظهوری سفیر کشورمان در ارمنستان، حکم انتصاب خود را به میرزویان وزیر امور خارجه جمهوری ارمنستان تقدیم کرد.,۲۹-۰۷-۱۴۰۱,,,
3253,                 یکی از خوش قیمت ترین خودروهای جهان/ کرولا هیبرید 2023؛ نمونه یک خرید خوب! (+عکس)             ,پشتیبانی از اپل کارپلی و اندروید اوتو و دستیار ایمنی نسخه 2.0 اختصاصی تویوتا نیز از دیگر امکانات کرولا هیبرید اس ای 2023 است.,۳۰-۰۷-۱۴۰۱,,,
3254,                 رپیدفایر؛ شکارچی قدرتمند فرانسوی از پهپاد تا موشک فراصوت(+فیلم و عکس)             ,قرار است رپیدفایر طی سال آینده میلادی برای ارزیابی آمادگی دریایی روی کشتی ژاک شوالیه نیروی دریایی فرانسه بکار گرفته شود. برای استفاده در خشکی نیز این سامانه را می توان با شاسی کامیون سزار ام‌کی2 و بسترهای دیگر سازگار کرد.,۲۹-۰۷-۱۴۰۱,,,
3255,                 سایت ایتالیایی: فیفا فردا شنبه حذف ایران از جام جهانی را بررسی می‌کند             ,کالچو مرکاتو می‌نویسد: «با توجه به اهمیت بسیار زیاد موضوع، بررسی فوری آن برای حصول یک نتیجه سریع در درستور کار فیفا قرار دارد. منابع فیفا به کالچو مرکاتو اعلام کرده‌اند که این بحث در شورای فیفا مطرح خواهد شد. اگرچه خیلی نمی‌توان به حضور ایتالیا در جام جهانی خوشبین بود، اما این موضوع مورد بررسی قرار خواهد گرفت».,۲۹-۰۷-۱۴۰۱,,,
3256,                 ریبری از دنیای فوتبال خداحافظی کرد             ,ریبری بعد از جدایی از بایرن مونیخ راهی فیورنتینا شد اما نتوانست عملکرد خوبی از خود نشان دهد. او در سال ۲۰۲۱ به سالرنیتانا پیوست و سرانجام امروز اعلام خداحافظی خود را از دنیای فوتبال اعلام کرد.,۲۹-۰۷-۱۴۰۱,,,
3257,                 ۳.۵ میلیون نفر سهام عدالت می‌گیرند             ,بخش دوم جاماندگان سهام عدالت، سایر اقشار جزو ۶ دهک درآمدی پایین هستند که هنوز تعداد آنها مشخص نشده است. افراد مشمول این بخش، با هماهنگی وزارت اقتصاد و وزارت کار مشخص خواهند شد.,۲۹-۰۷-۱۴۰۱,,,
